area_code,area_name,area_type_name,minimum_period_ratio,mean_period_ratio,access_tier,purpose,feature_snapshot_date,is_static_auxiliary,historical_2025_use_allowed,coverage_status,operation_status,culture_inside_count,culture_buffer400_count,culture_nearby_only_count,culture_inside_diversity,culture_buffer400_diversity,culture_core_inside_count,culture_core_buffer400_count,has_observed_core_inside,has_observed_core_buffer400,operation_verified_open_count,operation_unknown_count,open_now,observed_culture_nearest_distance_m,poi_museum_inside_count,has_museum_inside,poi_museum_buffer400_count,has_museum_buffer400,poi_museum_nearby_only_count,poi_art_gallery_inside_count,has_art_gallery_inside,poi_art_gallery_buffer400_count,has_art_gallery_buffer400,poi_art_gallery_nearby_only_count,poi_performance_hall_inside_count,has_performance_hall_inside,poi_performance_hall_buffer400_count,has_performance_hall_buffer400,poi_performance_hall_nearby_only_count,poi_cinema_inside_count,has_cinema_inside,poi_cinema_buffer400_count,has_cinema_buffer400,poi_cinema_nearby_only_count,poi_cultural_center_inside_count,has_cultural_center_inside,poi_cultural_center_buffer400_count,has_cultural_center_buffer400,poi_cultural_center_nearby_only_count,poi_exhibition_space_inside_count,has_exhibition_space_inside,poi_exhibition_space_buffer400_count,has_exhibition_space_buffer400,poi_exhibition_space_nearby_only_count,poi_park_inside_count,has_park_inside,poi_park_buffer400_count,has_park_buffer400,poi_park_nearby_only_count,poi_sports_facility_inside_count,has_sports_facility_inside,poi_sports_facility_buffer400_count,has_sports_facility_buffer400,poi_sports_facility_nearby_only_count,operation_source_active_count,feature_reference_date_min,feature_reference_date_max,poi_source_count
3110118,왕십리역 9번,골목상권,0.9670658682634731,0.9840319361277445,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,6,6,0,4,0,3,0,1,,5,,61.97193349111693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,3,1,3,0,0,0,0,0,1,2025-06-19,2026-09-16,3
3110119,마장지하차도,골목상권,1.0,1.0,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,3,2,1,2,0,1,0,1,,3,,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,2025-06-19,2025-08-27,2
3110120,서울숲카페거리,골목상권,0.9431137724550899,0.9510978043912175,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,5,4,1,3,1,5,1,1,,5,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110121,한양대역 4번,골목상권,0.9461077844311377,0.9620758483033933,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,1,0,1,,2,,134.24732855995853,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2025-06-19,2025-08-27,2
3110122,마장역 2번,골목상권,1.0,1.0,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,4,4,0,1,0,0,0,0,,4,,87.19968826351646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,2025-06-19,2025-06-19,1
3110123,마장역 3번,골목상권,1.0,1.0,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,6,5,1,3,0,2,0,1,,5,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,4,1,3,0,0,0,0,0,1,2025-06-19,2026-09-16,3
3110124,뚝섬역교차로,골목상권,0.9640718562874252,0.9700598802395209,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,10,10,0,5,0,7,0,1,,10,,128.33626221117993,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,3,1,3,0,0,0,0,0,0,2025-06-19,2026-09-16,3
3110125,사근동살곶이상점가,골목상권,0.9970059880239521,0.999001996007984,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,5,5,0,4,0,3,0,1,,4,,185.7667492795937,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,1,2025-06-19,2026-09-16,4
3110126,서울숲역 1번,골목상권,0.9640718562874252,0.9700598802395209,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,8,7,1,4,1,6,1,1,,8,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,4,1,4,0,0,2,1,2,0,0,0,0,0,0,2025-06-19,2026-09-16,2
3110127,성수1가1동주민센터,골목상권,0.8952095808383234,0.9011976047904192,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,9,9,0,4,0,4,0,1,,9,,232.5640046671206,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,5,1,5,0,0,0,0,0,0,2025-06-19,2026-09-16,2
3110128,성원중학교,골목상권,0.5958083832335329,0.6117764471057884,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,6,5,1,3,1,3,1,1,,6,,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,3,1,3,0,0,0,0,0,0,2025-06-19,2026-09-16,3
3110157,자양동우체국,골목상권,0.39221556886227543,0.41516966067864275,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,3,2,1,1,0,0,0,0,,3,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3130076,능동로골목시장,전통시장,0.9101796407185628,0.9251497005988023,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,313.90631227038483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3130075,노룬산시장(노룬산골목시장),전통시장,0.7544910179640718,0.7784431137724551,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,1,0,1,,1,,322.9788019115682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2026-05-10,2026-08-18,2
3130074,영동교골목시장,전통시장,0.907185628742515,0.9101796407185629,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,2,0,1,0,1,,2,,287.88020777457376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,2025-06-19,2026-08-18,2
3130084,신성시장(신성골목시장),전통시장,0.7904191616766467,0.8073852295409182,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,1,0,0,0,0,,2,,150.4096710769905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",전통시장,0.9580838323353293,0.9770459081836328,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,2,0,1,0,1,,3,,110.65870612663976,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2026-08-18,2026-09-16,2
3130082,면곡골목시장,전통시장,0.9041916167664671,0.9291417165668663,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,5,5,0,4,0,2,0,1,,5,,202.12636389714297,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,2026-07-23,2026-09-16,3
3130081,자양골목전통시장(자양골목시장),전통시장,0.8293413173652695,0.8473053892215568,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,4,4,0,1,0,0,0,0,,4,,48.69612410078651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3130080,자양종합시장(기능상실),전통시장,0.38323353293413176,0.4091816367265469,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,1,0,0,0,0,,3,,153.34218175263987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3130079,한아름시장,전통시장,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,7,7,0,3,0,3,0,1,,5,,63.54336920717994,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,2,2026-05-10,2026-09-16,3
3130078,화양제일골목시장,전통시장,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,8,8,0,3,0,3,0,1,,6,,67.28858104189959,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,2,2026-05-10,2026-09-16,3
3130077,조양시장,전통시장,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,5,5,0,3,0,2,0,1,,4,,39.66902064304802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,2026-05-10,2026-09-16,3
3120061,올림픽대교북단,발달상권,0.7395209580838323,0.7544910179640718,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,4,4,0,1,0,0,0,0,,4,,10.88593372686797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3120060,강변역(테크노마트),발달상권,0.8413173652694611,0.8622754491017964,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,3,2,1,2,1,1,1,1,,2,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,2026-05-10,2026-08-18,2
3120059,구삼강변맛길,발달상권,0.9041916167664671,0.9121756487025948,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,6,6,0,2,0,1,0,1,,5,,56.99283934894377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,1,2026-05-10,2026-08-18,2
3120058,구의사거리,발달상권,0.7365269461077845,0.7614770459081835,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,1,0,0,0,0,,3,,96.40629071742084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3120057,아차산역,발달상권,0.8802395209580839,0.907185628742515,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,4,4,0,2,0,1,0,1,,4,,46.65025801333189,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,2026-08-18,2026-09-16,2
3120056,구의역,발달상권,0.9041916167664671,0.9121756487025948,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,6,6,0,1,0,0,0,0,,6,,95.60298100147095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3120055,군자역,발달상권,0.9461077844311377,0.9700598802395209,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,5,3,2,5,2,4,1,1,,4,,0.0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,2025-04-18,2026-09-16,4
3120054,어린이대공원역,발달상권,0.9221556886227545,0.93812375249501,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,10,10,0,5,0,6,0,1,,9,,14.908062801181742,0,0,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,1,4,0,0,0,0,0,1,2025-04-18,2026-09-16,4
3120053,건대입구역(건대),발달상권,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,4,13,9,3,5,2,7,1,1,,10,,0.0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,1,1,3,1,2,1,1,1,1,0,0,0,0,0,0,2,1,6,1,4,0,0,0,0,0,3,2025-04-18,2026-09-16,4
3110158,중곡3동주민센터,골목상권,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,7,6,1,4,0,3,0,1,,7,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,1,1,0,0,2,1,2,0,2026-07-23,2026-09-16,3
3110159,구의역 4번,골목상권,0.9041916167664671,0.9121756487025948,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,8,6,1,4,0,3,0,1,,7,,0.0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,5,1,3,0,0,0,0,0,1,2025-04-18,2026-09-16,4
3110160,광진경찰서,골목상권,0.6317365269461078,0.6506986027944112,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3110139,자양4동주민센터,골목상권,0.8473053892215568,0.8772455089820359,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,360.5276007047963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110140,건대입구역 6번,골목상권,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,7,7,0,3,0,3,0,1,,5,,29.823640431511265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,2,2025-06-19,2026-09-16,3
3110141,건대입구역 1번,골목상권,0.9820359281437125,0.9890219560878243,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,8,7,1,2,0,1,0,1,,7,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,1,6,0,0,0,0,0,1,2025-06-19,2026-08-18,2
3110142,화양사거리,골목상권,0.9520958083832335,0.967065868263473,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,7,6,1,2,0,2,0,1,,7,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,4,0,0,0,0,0,0,2025-06-19,2026-09-16,2
3110144,어린이대공원역 4번,골목상권,0.9221556886227545,0.93812375249501,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,4,3,1,3,1,2,1,1,,3,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,2026-05-10,2026-09-16,3
3110145,장안초등학교,골목상권,0.9101796407185628,0.9301397205588823,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,5,5,0,4,0,4,0,1,,5,,106.10911521135326,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2025-04-18,2026-09-16,3
3110146,신자초등학교,골목상권,0.8473053892215568,0.8772455089820359,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,3,2,1,1,0,0,0,0,,3,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3110147,능동우편취급국,골목상권,0.9461077844311377,0.9700598802395209,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,8,7,1,5,0,5,0,1,,7,,0.0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,1,1,3,1,2,0,0,0,0,0,1,2025-04-18,2026-09-16,4
3110148,어린이대공원역 3번,골목상권,0.9221556886227545,0.93812375249501,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,3,0,2,0,1,,2,,195.44849583173036,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2026-05-10,2026-09-16,3
3110149,세종대학교,골목상권,0.9221556886227545,0.9491017964071856,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,6,6,0,5,0,5,0,1,,5,,13.154962223140421,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,2025-04-18,2026-09-16,4
3110150,중곡1동 마을마당,골목상권,0.9461077844311377,0.9700598802395209,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,3,0,2,0,1,,2,,119.30485255145975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,2026-05-10,2026-09-16,3
3110151,자양한강도서관,골목상권,0.4161676646706587,0.4441117764471058,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,5,5,0,1,0,0,0,0,,5,,74.00493974909595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3110152,중곡어린이공원,골목상권,0.8802395209580839,0.9191616766467066,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,1,0,0,0,0,,2,,14.101833093354514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3110153,중곡1동주민센터,골목상권,0.9461077844311377,0.9700598802395209,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,3,0,2,0,1,,2,,92.41388457742238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,2026-05-10,2026-09-16,3
3110156,군자역 5번,골목상권,0.9461077844311377,0.9700598802395209,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,6,6,0,4,0,6,0,1,,5,,10.362421678046616,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2025-04-18,2026-09-16,3
3110174,아차산역 1번,골목상권,0.8802395209580839,0.907185628742515,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,2,0,1,0,1,,3,,90.86316483417212,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2026-08-18,2026-09-16,2
3110175,푸른동산공원,골목상권,0.9041916167664671,0.9121756487025948,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,4,2,1,1,0,0,0,0,,4,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,2,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3110178,장로회신학대학교,골목상권,0.8323353293413174,0.8542914171656687,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,3,0,2,0,1,,3,,143.61601658057182,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2026-08-18,2026-09-16,2
3110179,광나루역 1번,골목상권,0.8323353293413174,0.8542914171656687,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,3,2,1,3,0,2,0,1,,3,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2026-08-18,2026-09-16,2
3110154,광진정말공원,골목상권,0.6407185628742516,0.653692614770459,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,5,4,1,1,0,0,0,0,,5,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,4,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3110155,광진구청,골목상권,0.937125748502994,0.9520958083832335,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,6,6,0,4,0,4,0,1,,4,,37.85261596055817,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,2,2025-04-18,2026-09-16,4
3110161,중곡역 3번,골목상권,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,7,6,1,4,1,3,1,1,,7,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,0,0,2,1,2,0,2026-07-23,2026-09-16,3
3110162,군자역 4번,골목상권,0.9461077844311377,0.9700598802395209,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,2,0,1,,1,,237.09807855966957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2026-05-10,2026-09-16,2
3110143,뚝섬유원지역 1번,골목상권,0.8473053892215568,0.8772455089820359,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,396.29473840897185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110176,해오름공원,골목상권,0.7784431137724551,0.8123752495009979,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,2,1,1,1,0,0,0,0,,2,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3110177,동의초등학교,골목상권,0.8802395209580839,0.907185628742515,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3110163,성자초등학교,골목상권,0.6407185628742516,0.653692614770459,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,1,0,0,0,0,,3,,7.526793255344539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,2026-08-18,2026-08-18,1
3110164,아차산역 5번,골목상권,0.9011976047904192,0.9191616766467066,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,1,0,2,0,1,,2,,135.79445501587952,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110165,국립정신건강센터,골목상권,0.9580838323353293,0.9770459081836328,core_80pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,1,0,1,,2,,111.87807045684431,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2026-08-18,2026-09-16,2
