area_code,area_name,area_type_name,minimum_period_ratio,mean_period_ratio,access_tier,study_public_inside_count,poi_public_library_inside_count,poi_reading_room_inside_count,poi_university_learning_facility_inside_count,poi_youth_space_inside_count,study_public_buffer400_count,poi_public_library_buffer400_count,poi_reading_room_buffer400_count,poi_university_learning_facility_buffer400_count,poi_youth_space_buffer400_count,study_public_nearby_only_count,feature_snapshot_date,reachability_rule,source_scope
3110318,KT월곡지사,골목상권,0.811377245508982,0.8333333333333334,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110319,종암동주민센터,골목상권,0.7784431137724551,0.7924151696606786,base_50pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110320,KB국민은행 종암동지점,골목상권,0.8413173652694611,0.8532934131736528,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110321,동덕여대,골목상권,0.7485029940119761,0.7624750499001997,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110322,장위1동주민센터,골목상권,0.5868263473053892,0.6027944111776447,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110323,상월곡역 1번,골목상권,0.8562874251497006,0.8772455089820359,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110324,월곡역 4번,골목상권,0.8562874251497006,0.8772455089820359,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110325,장곡초등학교,골목상권,0.6676646706586826,0.6716566866267465,base_50pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110326,장위동성당,골목상권,0.8203592814371258,0.8353293413173652,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110327,상월곡역 2번,골목상권,0.9191616766467066,0.9301397205588823,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110328,상월곡역 3번,골목상권,0.8502994011976048,0.8692614770459083,core_80pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110329,우리은행체육관,골목상권,0.9461077844311377,0.9570858283433133,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110330,돌곶이역 1번,골목상권,0.9670658682634731,0.9710578842315369,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110331,돌곶이역 8번,골목상권,0.9730538922155688,0.9760479041916167,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110332,돌곶이역 3번,골목상권,0.9730538922155688,0.9760479041916167,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110333,돌곶이역 5번,골목상권,0.9790419161676647,0.9830339321357285,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110334,석관중앙교회,골목상권,0.9850299401197605,0.9870259481037924,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110335,석계역 7번,골목상권,0.9790419161676647,0.9870259481037924,core_80pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110336,석관고등학교,골목상권,0.9850299401197605,0.9900199600798403,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110358,인수동 우편취급국,골목상권,0.5479041916167665,0.593812375249501,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110359,수유시장옆,골목상권,0.5479041916167665,0.593812375249501,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110360,수유초등학교,골목상권,0.4311377245508982,0.4760479041916168,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110361,삼양사거리역 1번,골목상권,0.33532934131736525,0.3952095808383233,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110364,미아역 8번,골목상권,0.5688622754491018,0.6017964071856288,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110365,미아역 5번,골목상권,0.5718562874251497,0.6027944111776448,base_50pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110366,광산사거리,골목상권,0.5329341317365269,0.5688622754491018,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110367,강북구청,골목상권,0.5479041916167665,0.593812375249501,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110368,송천초등학교,골목상권,0.6107784431137725,0.6457085828343314,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110369,성신여대운정그린캠퍼스,골목상권,0.5538922155688623,0.6007984031936128,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110370,도봉세무서,골목상권,0.5718562874251497,0.6077844311377246,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110371,삼양입구사거리,골목상권,0.6107784431137725,0.6457085828343314,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110372,강북중학교,골목상권,0.5089820359281437,0.5379241516966068,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110373,수유역 2번,골목상권,0.5658682634730539,0.5998003992015968,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110374,송중초등학교,골목상권,0.6107784431137725,0.6457085828343314,base_50pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110375,서울북부고용노동지청,골목상권,0.5329341317365269,0.5528942115768464,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110376,수송초등학교,골목상권,0.5778443113772455,0.6087824351297405,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110377,미아사거리역 3번,골목상권,0.625748502994012,0.6516966067864272,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110378,송중동주민센터,골목상권,0.625748502994012,0.6516966067864272,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110381,번동주공2단지,골목상권,0.3562874251497006,0.3842315369261477,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110388,도봉우체국,골목상권,0.5778443113772455,0.6067864271457085,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110389,한일병원,골목상권,0.48502994011976047,0.5329341317365269,exploration_25pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110394,방학중학교,골목상권,0.5359281437125748,0.5528942115768463,base_50pct_all_periods,1,1,0,0,0,3,3,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110396,쌍문역1번(쌍리단길),골목상권,0.5778443113772455,0.6067864271457085,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110397,도봉산입구,골목상권,0.6107784431137725,0.6287425149700598,base_50pct_all_periods,1,1,0,0,0,3,3,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110398,쌍문2동우체국,골목상권,0.281437125748503,0.3103792415169661,exploration_25pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110399,창2동주민센터,골목상권,0.37425149700598803,0.41916167664670656,exploration_25pct_all_periods,1,1,0,0,0,3,3,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110400,도봉구보건소,골목상권,0.281437125748503,0.3103792415169661,exploration_25pct_all_periods,1,1,0,0,0,4,3,1,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110401,도봉구민회관,골목상권,0.38922155688622756,0.4181636726546906,exploration_25pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110402,도봉구 정병원,골목상권,0.5359281437125748,0.5528942115768463,base_50pct_all_periods,0,0,0,0,0,3,2,1,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110403,방학1동주민센터,골목상권,0.6197604790419161,0.6307385229540917,base_50pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110405,방학역 1번,골목상권,0.6197604790419161,0.6307385229540917,base_50pct_all_periods,0,0,0,0,0,4,4,0,0,0,4,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110406,도봉산역 1번,골목상권,0.5479041916167665,0.5738522954091817,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3110407,도봉역 2번,골목상권,0.5808383233532934,0.5958083832335329,base_50pct_all_periods,1,1,0,0,0,4,4,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
